161,1,1,MAESTRIA EN ESTUDIOS POLITICOS E INTERNACIONALES,53737,33,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
162,1,1,ESPECIALIZACION EN GESTION DEL MEJORAMIENTO Y PRODUCTIVIDAD,53848,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
163,1,1,ARTES LIBERALES EN CIENCIAS SOCIALES,54017,22,3,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
164,1,1,ESPECIALIZACION EN CIRUGIA VASCULAR PERIFERICA Y ANGIOLOGIA,54054,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
165,1,1,ESPECIALIZACION EN MEDICINA CRITICA Y CUIDADO INTENSIVO,54055,20,4,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
166,1,1,ESPECIALIZACION EN INFECTOLOGIA,54056,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
167,1,1,ESPECIALIZACION EN FISIOTERAPIA EN PACIENTE ADULTO CRITICO,54116,19,4,0,1,1,1,"2016-05-01","http://www.urosario.edu.co/"
168,1,1,ESPECIALIZACION EN SALUD OCUPACIONAL,54304,15,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
169,1,1,DOCTORADO EN CIENCIAS BIOMEDICAS,54339,20,4,0,8,1,1,"2016-05-01","http://www.urosario.edu.co/"
170,1,1,ESPECIALIZACION EN GERENCIA DE MERCADEO,54564,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
171,1,1,ESPECIALIZACION EN RETINA Y VITREO,54964,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
172,1,1,ESPECIALIZACION EN GESTION JURIDICA PUBLICA,90321,32,4,0,6,1,1,"2016-05-01","http://www.urosario.edu.co/"
173,1,1,DOCTORADO EN CIENCIAS DE LA DIRECCION,90331,34,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
174,1,1,MAESTRIA  EN ESTUDIOS SOCIALES,90665,24,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
175,1,1,MAESTRIA EN DERECHO,90708,32,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
176,1,1,MAESTRIA EN PERIODISMO,90760,30,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
177,1,1,MAESTRIA EN DIRECCION,90802,34,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
178,1,1,MAESTRIA EN SALUD OCUPACIONAL Y AMBIENTAL,90890,15,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
179,1,1,MAESTRIA EN DIRECCION,90971,36,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
180,1,1,ESPECIALIZACION  EN DERECHO ADUANERO Y DEL COMERCIO EXTERIOR,91079,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
181,1,1,ESPECIALIZACION  EN CONTRATACION ESTATAL Y SU GESTION,91092,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
182,1,1,ESPECIALIZACION EN REVISORIA FISCAL,91299,35,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
183,1,1,ESPECIALIZACION EN DERECHO URBANO,101618,0,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
184,1,1,ESPECIALIZACION EN GERENCIA DE EMPRESAS,101638,35,4,0,1,1,1,"2016-05-01","http://www.urosario.edu.co/"
185,1,1,ESPECIALIZACION EN DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS Y DERECHO INTERNACIONAL HUMANITARIO,101714,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
186,1,1,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE SERVICIOS CON TIC,101721,34,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
187,1,1,ESPECIALIZACION EN DERECHO URBANO,101765,32,4,0,2,1,1,"2016-05-01","http://www.urosario.edu.co/"
188,1,1,ESPECIALIZACION EN TRADUCCION,101783,27,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
189,1,1,MAESTRIA EN  GENETICA HUMANA,101870,20,4,0,4,1,1,"2016-05-01","http://www.urosario.edu.co/"
190,1,1,MAESTRIA EN FINANZAS CUANTITATIVAS,101875,0,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
191,1,1,ESPECIALIZACION EN  ARBITRAJE, CONCILIACION Y NEGOCIACION,101894,32,4,0,3,1,1,"2016-05-01","http://www.urosario.edu.co/"
